"","primary.id","StartDate","EndDate","Status","IPAddress","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Q1","Q2","self.race","self.race.free","gender","age","education","covid.usage","pre.covid.usage","last.login","subject_id","date","subject_gender_RA","subject_race_RA"
"195","2020-06-251461","2020-06-25 14:01:51","2020-06-25 14:03:58","IP Address","106.223.90.195",100,126,"True","2020-06-25 14:03:58","R_2wTf1f4NXiSleAU",NA,NA,NA,NA,28.6504058837891,77.2372131347656,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I am a person of Indian descent.","Male",23,"Master's degree","A few times a week","A few times a week","Within the past day",1461,2020-06-25,"male","asian"
"196","2020-06-252137","2020-06-25 10:02:36","2020-06-25 10:04:43","IP Address","99.69.49.145",100,127,"True","2020-06-25 10:04:44","R_2E3IhMdynH5Li25",NA,NA,NA,NA,35.4010009765625,-80.8687973022461,"anonymous","EN","Yes, I consent to participate","cdr","Black or African American","I generally describe myself as Black or African American, that describes me most generally but sometimes I think about how difficult the question can be to answer.","Female",21,"Some college, no degree","A few times a day","A few times a day","Within the past day",2137,2020-06-25,"female","black or african american"
"197","2020-06-252212","2020-06-25 13:01:03","2020-06-25 13:04:01","IP Address","24.28.188.55",100,177,"True","2020-06-25 13:04:01","R_1rqSegcuAYqQKXA",NA,NA,NA,NA,31.8377990722656,-106.53800201416,"anonymous","EN","Yes, I consent to participate","CDR","Hispanic","I usually describe myself as Hispanic.","Female",25,"Bachelor's degree","A few times a day","A few times a day","Within the past hour",2212,2020-06-25,"female","hispanic"
"198","2020-06-252436","2020-06-25 11:01:31","2020-06-25 11:03:14","IP Address","72.95.220.30",100,102,"True","2020-06-25 11:03:14","R_2bIcns8oTHBlUvb",NA,NA,NA,NA,40.4725036621094,-79.9108963012695,"anonymous","EN","Yes, I consent to participate","cdr","White","White","Female",27,"Doctoral degree","A few times a day","A few times a day","Within the past hour",2436,2020-06-25,"female","white"
"199","2020-06-254388","2020-06-25 10:02:11","2020-06-25 10:04:40","IP Address","76.19.40.134",100,148,"True","2020-06-25 10:04:40","R_2nOKnPIHQ7xuqhH",NA,NA,NA,NA,42.3934936523438,-71.1836013793945,"anonymous","EN","Yes, I consent to participate","cdr","White","I'm white/Jewish. I normally feel fine answering such questions.","Female",20,"Some college, no degree","A few times a day","A few times a day","Within the past hour",4388,2020-06-25,"female","white"
"200","2020-06-255303","2020-06-25 10:06:30","2020-06-25 10:07:42","IP Address","67.175.184.82",100,72,"True","2020-06-25 10:07:43","R_2CE3FiKoJw4HVYQ",NA,NA,NA,NA,42.0106964111328,-87.6657028198242,"anonymous","EN","Yes, I consent to participate","cdr","White","I would describe myself as white. ","Non-binary",21,"Some college, no degree","A few times a day","A few times a day","Within the past day",5303,2020-06-25,"female","white"
"201","2020-06-255972","2020-06-25 12:15:32","2020-06-25 12:18:02","IP Address","24.7.241.136",100,150,"True","2020-06-25 12:18:02","R_UVDVtmTbrim8dxv",NA,NA,NA,NA,45.0545959472656,-93.2565994262695,"anonymous","EN","Yes, I consent to participate","cdr","Black or African American","Ethiopian and Black/African American","Female",20,"Graduated high school","A few times a year","A few times a year","Within the past week",5972,2020-06-25,"female","black or african american"
"202","2020-06-256917",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"male","white"
"203","2020-06-257313","2020-06-25 08:08:21","2020-06-25 08:10:29","IP Address","66.42.134.35",100,128,"True","2020-06-25 08:10:29","R_pQtKOLuxeauTeCt",NA,NA,NA,NA,39.3433990478516,-84.4009017944336,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I always put my race as Asian-American if possible","Male",28,"Bachelor's degree","A few times a day","A few times a week","Within the past day",7313,2020-06-25,"male","asian"
"204","2020-06-257395","2020-06-25 12:42:04","2020-06-25 12:44:05","IP Address","198.72.157.160",100,121,"True","2020-06-25 12:44:06","R_2tlIE5APHbM0p7A",NA,NA,NA,NA,33.6647033691406,-117.966300964355,"anonymous","EN","Yes, I consent to participate","cdr","Two or more","I am multiracial. Often times there is no ""multiracial"" or ""biracial"" preference which can kind of make me feel left out demographically.","Female",21,"Some college, no degree","A few times a day","A few times a day","Within the past hour",7395,2020-06-25,"female","white"
"205","2020-06-257464","2020-06-25 14:04:17","2020-06-25 14:06:22","IP Address","61.2.128.200",100,125,"True","2020-06-25 14:06:23","R_2uR1dnfh8wukUFg",NA,NA,NA,NA,23.1824035644531,75.7763977050781,"anonymous","EN","Yes, I consent to participate","cdr","Asian","south asian - indian ","Male",25,"Master's degree","A few times a day","A few times a day","Within the past hour",7464,2020-06-25,"male","asian"
"206","2020-06-257492","2020-06-25 14:20:38","2020-06-25 14:22:19","IP Address","73.51.104.134",100,100,"True","2020-06-25 14:22:19","R_2XnUCwuDNoFsSSW",NA,NA,NA,NA,42.0307006835938,-87.8106994628906,"anonymous","EN","Yes, I consent to participate","cdr","Asian","East Asian","Female",19,"Some college, no degree","A few times a month","A few times a week","Within the past month",7492,2020-06-25,"female","asian"
"207","2020-06-257955","2020-06-25 11:33:47","2020-06-25 11:47:05","IP Address","161.10.147.148",100,798,"True","2020-06-25 11:47:06","R_1FzdAS3oQsUDRE8",NA,NA,NA,NA,10.9710998535156,-74.7836990356445,"anonymous","EN","Yes, I consent to participate","cdr","Hispanic","I would describe my race as very warm people, according to the lewis model we are of the multi-active type.","Male",22,"Bachelor's degree","A few times an hour","A few times an hour","Within the past hour",7955,2020-06-25,"male","hispanic"
"208","2020-06-258042","2020-06-25 11:23:38","2020-06-25 11:25:06","IP Address","72.48.31.6",100,88,"True","2020-06-25 11:25:06","R_1DMi4TeazoIH8fn",NA,NA,NA,NA,33.1069946289062,-97.159797668457,"anonymous","EN","Yes, I consent to participate","cdr","Asian","South Asian","Female",19,"Some college, no degree","A few times a week","A few times a month","Within the past week",8042,2020-06-25,"female","white"
"209","2020-06-259648","2020-06-25 12:48:05","2020-06-25 12:50:28","IP Address","189.103.34.138",100,142,"True","2020-06-25 12:50:28","R_21GwGZV05dyzuHc",NA,NA,NA,NA,-29.1878051757812,-51.3401947021484,"anonymous","EN","Yes, I consent to participate","cdr","White","White","Male",29,"Some college, no degree","A few times a month","A few times a month","Within the past month",9648,2020-06-25,"male","hispanic"
"210","2020-06-259678","2020-06-25 11:00:04","2020-06-25 11:01:59","IP Address","73.154.95.158",100,114,"True","2020-06-25 11:01:59","R_2ayMZ3deObiNRFI",NA,NA,NA,NA,40.3323059082031,-80.0805969238281,"anonymous","EN","Yes, I consent to participate","cdr","White","White / Caucasian","Female",31,"Doctoral degree","A few times a day","A few times a day","Within the past hour",9678,2020-06-25,"female","white"
"211","2020-06-259812","2020-06-25 12:05:04","2020-06-25 12:07:44","IP Address","68.250.113.233",100,160,"True","2020-06-25 12:07:44","R_a5eB1r3Z6TwxxV7",NA,NA,NA,NA,41.9208984375,-87.7042999267578,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Asian American, 1st generation. I think about how specific all the other races are expect for ""white"". I would prefer if that option also had ""unknown"" next to it or other European options.","Female",29,"Bachelor's degree","A few times a week","A few times a month","Within the past hour",9812,2020-06-25,"female","asian"
"212","2020-06-261369","2020-06-26 12:42:52","2020-06-26 12:46:52","IP Address","49.207.203.44",100,240,"True","2020-06-26 12:46:53","R_1d4VLIKlGM1MVXi",NA,NA,NA,NA,12.9721069335938,77.5932922363281,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I'm Indian, South Asian. I am from Goa, which was Portugese for a while, so may have some of that origin as well.","Male",22,"Bachelor's degree","Never","A few times a year","Within the past hour",1369,2020-06-26,"male","asian"
"213","2020-06-261495","2020-06-26 12:32:12","2020-06-26 12:36:25","IP Address","67.149.222.33",100,253,"True","2020-06-26 12:36:25","R_2CqaSbWJjsHeCkK",NA,NA,NA,NA,39.9508056640625,-82.9328994750977,"anonymous","EN","Yes, I consent to participate","cdr","White","I am Caucasian appearing so I typically put down white, however my ethnicity is not the same as the stereotypical Caucasian person's  but it is good enough of an answer for the official forms.","Female",22,"Bachelor's degree","A few times a day","A few times a week","Within the past hour",1495,2020-06-26,"female","white"
"214","2020-06-261497","2020-06-26 11:01:47","2020-06-26 11:04:20","IP Address","24.162.10.189",100,152,"True","2020-06-26 11:04:21","R_1LptCvZm5WL3xFq",NA,NA,NA,NA,29.5442962646484,-98.5498962402344,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I am half East Asian (Japanese) and half South Indian (Indian)","Female",18,"Graduated high school","A few times a month","A few times a week","Within the past week",1497,2020-06-26,"female","asian"
"215","2020-06-262181","2020-06-26 10:28:16","2020-06-26 10:30:45","IP Address","73.166.227.76",100,148,"True","2020-06-26 10:30:45","R_1jlmd7pTuRyO74e",NA,NA,NA,NA,29.7805023193359,-95.5129013061523,"anonymous","EN","Yes, I consent to participate","CDR","White","North African (/ Middle Eastern)","Male",24,"Master's degree","A few times a day","A few times a day","Within the past hour",2181,2020-06-26,"male","asian"
"216","2020-06-262973","2020-06-26 13:00:03","2020-06-26 13:01:09","IP Address","98.122.133.165",100,65,"True","2020-06-26 13:01:09","R_6R6utn92RnOxE1r",NA,NA,NA,NA,35.7964935302734,-78.7981033325195,"anonymous","EN","Yes, I consent to participate","cdr","White","Caucasian, white","Male",32,"Bachelor's degree","A few times a day","A few times a week","Within the past hour",2973,2020-06-26,"male","white"
"217","2020-06-263980","2020-06-26 11:32:44","2020-06-26 11:34:44","IP Address","98.180.147.2",100,120,"True","2020-06-26 11:34:45","R_1LI1IZGJHJMsvTW",NA,NA,NA,NA,33.6459045410156,-117.842697143555,"anonymous","EN","Yes, I consent to participate","cdr","Asian","asian american, filipino","Female",21,"Some college, no degree","A few times a day","A few times a day","Within the past day",3980,2020-06-26,"female","asian"
"218","2020-06-264231","2020-06-26 13:59:35","2020-06-26 14:02:20","IP Address","73.98.101.242",100,164,"True","2020-06-26 14:02:20","R_12PUG6BDGlQvtGR",NA,NA,NA,NA,35.1130981445312,-106.578102111816,"anonymous","EN","Yes, I consent to participate","cdr","White","White/Caucasian, simply because that is the terminology usually presented to me. My race isn't a super salient part of my identity, so what comes to mind is pretty neutral--just that I tend to identify as white.","Female",21,"Bachelor's degree","A few times a week","A few times a week","Within the past hour",4231,2020-06-26,"female","white"
"219","2020-06-264336","2020-06-26 09:30:29","2020-06-26 09:33:28","IP Address","66.31.108.127",100,178,"True","2020-06-26 09:33:28","R_1E4XYYTAyps74I6",NA,NA,NA,NA,42.3724975585938,-71.181396484375,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I'm Asian American","Female",25,"Bachelor's degree","A few times a week","A few times a week","Within the past hour",4336,2020-06-26,"female","asian"
"220","2020-06-264586","2020-06-26 12:03:56","2020-06-26 12:05:34","IP Address","66.42.134.35",100,98,"True","2020-06-26 12:05:34","R_8vkaR1vsxDjETpT",NA,NA,NA,NA,39.3433990478516,-84.4009017944336,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Asian","Female",26,"Professional degree","A few times a day","A few times a week","Within the past day",4586,2020-06-26,"female","asian"
"221","2020-06-266819","2020-06-26 12:44:32","2020-06-26 13:11:24","IP Address","76.247.184.54",100,1611,"True","2020-06-26 13:11:24","R_1NkO8EZpREILNhU",NA,NA,NA,NA,37.25390625,-122.06379699707,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I would generally describe my ethnicity and race as Asian, or if given the choice, East Asian.","Female",20,"Bachelor's degree","A few times a day","A few times a day","Within the past day",6819,2020-06-26,"female","asian"
"222","2020-06-267052","2020-06-26 10:03:08","2020-06-26 10:06:25","IP Address","107.206.100.24",100,197,"True","2020-06-26 10:06:25","R_2ScyRZd88ZV9oUv",NA,NA,NA,NA,41.8919982910156,-87.6416015625,"anonymous","EN","Yes, I consent to participate","cdr","White","White/Caucasian","Male",32,"Bachelor's degree","A few times a month","A few times a week","Within the past month",7052,2020-06-26,"male","white"
"223","2020-06-267183","2020-06-26 10:02:54","2020-06-26 10:04:49","IP Address","69.244.80.132",100,114,"True","2020-06-26 10:04:50","R_31Y3F8xev06XkTn",NA,NA,NA,NA,38.9172058105469,-77.0708999633789,"anonymous","EN","Yes, I consent to participate","cdr","White","White and jewish ","Male",21,"Bachelor's degree","A few times a week","A few times a day","Within the past hour",7183,2020-06-26,"male","white"
"224","2020-06-267424","2020-06-26 11:24:54","2020-06-26 11:27:32","IP Address","122.176.207.22",100,158,"True","2020-06-26 11:27:32","R_2alR2KIWhNyjVRb",NA,NA,NA,NA,28.6331024169922,77.220703125,"anonymous","EN","Yes, I consent to participate","cdr","Other","Indian, Asian","Female",23,"Bachelor's degree","A few times a week","A few times a week","Within the past day",7424,2020-06-26,"female","asian"
"225","2020-06-267766","2020-06-26 10:00:41","2020-06-26 10:02:40","IP Address","73.36.167.118",100,119,"True","2020-06-26 10:02:40","R_3IYkBGhpUI9BDfG",NA,NA,NA,NA,41.8018035888672,-87.5992965698242,"anonymous","EN","Yes, I consent to participate","cdr","Asian","I am Korean-American. I identify as Asian-American.
When filling out forms I wonder if they will specify the different groups of Asians or aggregate them.","Female",24,"Bachelor's degree","A few times a day","A few times a week","Within the past hour",7766,2020-06-26,"female","asian"
"226","2020-06-268320","2020-06-26 14:59:02","2020-06-26 15:01:20","IP Address","172.58.230.161",100,137,"True","2020-06-26 15:01:21","R_3mmLCWfSNQ8Icbe",NA,NA,NA,NA,40.8493957519531,-73.9016036987305,"anonymous","EN","Yes, I consent to participate","CDR","Asian","My view of my race and ethnic background is definitely shaped by my upbringing in America. Asian-American describes this best.","Female",19,"Some college, no degree","A few times a day","A few times a week","Within the past hour",8320,2020-06-26,"female","asian"
"227","2020-06-268363","2020-06-26 13:59:11","2020-06-26 14:01:15","IP Address","107.77.234.210",100,123,"True","2020-06-26 14:01:15","R_OvBbZpBdSXj7sml",NA,NA,NA,NA,33.7485046386719,-84.3871002197266,"anonymous","EN","Yes, I consent to participate","cdr","Asian","South Korean, Born in the United States","Female",20,"Graduated high school","A few times a day","A few times an hour","Within the past hour",8363,2020-06-26,"female","asian"
"228","2020-06-268421","2020-06-26 14:01:02","2020-06-26 14:02:01","IP Address","69.119.131.54",100,58,"True","2020-06-26 14:02:01","R_aXYwsM3E0iflddf",NA,NA,NA,NA,40.5511016845703,-74.4606018066406,"anonymous","EN","Yes, I consent to participate","cdr","Asian","Asian","Female",20,"Some college, no degree","A few times an hour","A few times a day","Within the past hour",8421,2020-06-26,"female","asian"
"229","2020-06-268483","2020-06-26 12:58:29","2020-06-26 13:00:44","IP Address","73.22.100.214",100,134,"True","2020-06-26 13:00:44","R_2eOtk3EBJUKwsih",NA,NA,NA,NA,41.9555053710938,-87.6613006591797,"anonymous","EN","Yes, I consent to participate","cdr","White","Caucasian/white","Female",51,"Master's degree","A few times a day","A few times a week","Within the past week",8483,2020-06-26,"female","white"
"230","2020-06-268815","2020-06-26 14:04:48","2020-06-26 14:06:53","IP Address","68.129.132.237",100,125,"True","2020-06-26 14:06:54","R_3fozBiUW1gUxfLe",NA,NA,NA,NA,41.1340942382812,-73.7830963134766,"anonymous","EN","Yes, I consent to participate","cdr","White","I would say I am Italian-American, but since that is not a race that is listed on the race form I pick White.","Female",20,"Some college, no degree","A few times a day","A few times a day","Within the past day",8815,2020-06-26,"female","white"
