"","user_age","clean_edu","user_frequency","user_genre","genre.match","rating.y","rec_gender","rec_race","clicked","race.simple.f","user_gender","user_id","in.group.lax","prediction.slow","rank.slow","top","prediction.fast","rank.fast"
"502",36,"more.than.bachelors","Several times a week","Action and adventure",1,10,"Male","Hispanic",0,"Hispanic","Male","txvG4WC4e1",TRUE,0.4124,4,TRUE,0.234,10
"503",46,"more.than.bachelors","Several times a week","Action and adventure",1,10,"Female","White",1,"White","Male","hgmgFqpehk",TRUE,0.422,3,TRUE,0.6028,4
"504",20,"less.than.bachelors","Several times a week","Science Fiction",0,10,"Female","White",0,"White","Male","ddXc8zGlCs",TRUE,0.28,21,FALSE,0.1632,8
"505",35,"more.than.bachelors","Several times a week","Action and adventure",1,10,"Male","White",0,"White","Male","hQGtj1kKKY",TRUE,0.2948,4,TRUE,0.2064,16
"506",24,"bachelors","Several times a month","Comedy",0,10,"Female","White",0,"White","Female","qyiNjBDsy3",TRUE,0.382,4,TRUE,0.0364,23
"507",19,"less.than.bachelors","Every day","Horror",0,10,"Male","Hispanic",0,"Hispanic","Female","TZYgVnAiFa",TRUE,0.0712,28,FALSE,0.1444,11
"508",37,"less.than.bachelors","Several times a week","Science Fiction",0,10,"Male","White",1,"White","Male","BcCAmKpGeN",TRUE,0.1192,24,FALSE,0.1004,15
"509",21,"less.than.bachelors","Once a month","Comedy",0,10,"Male","Black",0,"Hispanic","Female","gkVGwGRavB",FALSE,0.0676,23,FALSE,0.1292,9
"510",35,"more.than.bachelors","Several times a month","Action and adventure",1,10,"Male","Hispanic",1,"White","Male","dmdcJlmqta",TRUE,0.2748,4,TRUE,0.1396,9
"511",50,"bachelors","Several times a week","Science Fiction",0,10,"Male","White",0,"Hispanic","Male","MslIgvUCSY",TRUE,0.2032,13,FALSE,0.1852,15
"512",40,"more.than.bachelors","Several times a month","Horror",0,10,"Male","White",1,"White","Male","KsCDFdgsR1",TRUE,0.1092,6,TRUE,0.3184,5
"513",23,"bachelors","Several times a month","Drama",1,10,"Female","White",0,"Hispanic","Female","zob0HSXZl2",TRUE,0.3592,4,TRUE,0.1064,7
"514",30,"more.than.bachelors","Several times a week","Action and adventure",1,10,"Male","White",0,"White","Male","ZYCAHDL9xy",TRUE,0.1012,10,FALSE,0.2056,14
"515",50,"less.than.bachelors","Several times a month","Action and adventure",1,10,"Male","White",0,"White","Male","mLAjfVSpay",TRUE,0.2464,19,FALSE,0.2184,18
"516",29,"bachelors","Several times a month","Comedy",0,10,"Male","White",0,"Hispanic","Female","CdQGqBe3JV",FALSE,0.0828,27,FALSE,0.0336,30
"517",25,"more.than.bachelors","Every day","Horror",0,10,"Female","Hispanic",0,"White","Female","cseqUAoOIQ",TRUE,0.1224,11,FALSE,0.198,28
"518",47,"more.than.bachelors","Several times a week","Action and adventure",1,10,"Male","White",0,"White","Male","KSuFElBEqY",TRUE,0.3064,7,FALSE,0.4352,6
"519",29,"bachelors","Several times a month","Action and adventure",1,10,"Male","White",0,"White","Male","mtpuOO3klu",TRUE,0.1596,8,FALSE,0.3764,5
"520",48,"more.than.bachelors","Several times a month","Comedy",0,10,"Male","White",1,"White","Male","J5Qof4vmJE",TRUE,0.6436,1,TRUE,0.5596,5
"521",23,"more.than.bachelors","Several times a week","Science Fiction",0,10,"Male","White",0,"Black","Male","pGSCirgyGW",TRUE,0.1372,24,FALSE,0.1648,13
"522",22,"less.than.bachelors","Several times a week","Horror",0,10,"Female","White",1,"Hispanic","Female","9HcmL6i4tS",TRUE,0.0092,5,TRUE,0.0196,6
"523",31,"more.than.bachelors","Several times a week","Science Fiction",0,10,"Female","White",0,"Black","Male","H6CnY8zRGd",FALSE,0.1804,12,FALSE,0.108,19
"524",23,"less.than.bachelors","Several times a week","Other",0,10,"Male","White",1,"Hispanic","Male","dU3mraKUfC",TRUE,0.0616,38,FALSE,0.09,27
"525",25,"more.than.bachelors","Several times a month","Drama",1,10,"Male","White",0,"Hispanic","Female","3j6oTZyi92",FALSE,0.2896,7,FALSE,0.098,21
"526",22,"bachelors","Several times a month","Other",0,10,"Female","Hispanic",0,"White","Female","6Juo3GZZ8b",TRUE,0.1408,19,FALSE,0.0608,13
"527",50,"more.than.bachelors","Several times a week","Action and adventure",1,10,"Female","White",1,"White","Male","hKJgxWNTD7",TRUE,0.632,1,TRUE,0.7476,2
"528",33,"less.than.bachelors","Several times a month","Horror",0,10,"Male","White",0,"White","Male","mHqCqThdDJ",TRUE,0.0472,42,FALSE,0.1072,40
"529",29,"bachelors","Several times a month","Comedy",0,10,"Female","Hispanic",0,"Hispanic","Female","r0N3HWgw1m",TRUE,0.0904,32,FALSE,0.0612,21
"530",31,"bachelors","Several times a week","Action and adventure",1,10,"Male","White",1,"Black","Male","Qivfv2KpmG",TRUE,0.0188,12,FALSE,0.3344,8
"531",34,"more.than.bachelors","Several times a month","Action and adventure",1,10,"Male","Black",1,"Black","Male","DZAhEvMQCp",TRUE,0.5048,2,TRUE,0.3448,3
"532",23,"less.than.bachelors","Once a month","Horror",0,10,"Male","Hispanic",0,"White","Female","gOxPAfDAZI",FALSE,0.0996,10,FALSE,0.1188,20
"533",25,"more.than.bachelors","Several times a month","Drama",1,10,"Female","White",0,"Hispanic","Female","3j6oTZyi92",TRUE,0.308,3,TRUE,0.2284,5
"534",30,"more.than.bachelors","Several times a week","Action and adventure",1,10,"Male","Hispanic",0,"Black","Male","zGt7yvD5Hq",TRUE,0.0816,15,FALSE,0.248,8
"535",44,"more.than.bachelors","Several times a week","Historical",0,10,"Male","White",0,"White","Male","hUsL08VZXx",TRUE,0.1476,4,TRUE,0.13,5
"536",44,"more.than.bachelors","Several times a week","Comedy",0,10,"Female","Black",0,"White","Male","CuDkB1lLwf",FALSE,0.174,10,FALSE,0.546,10
"537",21,"less.than.bachelors","Once a month","Action and adventure",1,10,"Male","White",1,"Hispanic","Female","Kj6SjScvuE",FALSE,0.1104,29,FALSE,0.23,5
"538",21,"less.than.bachelors","Once a month","Comedy",0,10,"Male","White",0,"Hispanic","Female","gkVGwGRavB",FALSE,4e-04,37,FALSE,0.0892,16
"539",31,"bachelors","Several times a week","Action and adventure",1,10,"Male","White",0,"Black","Male","Qivfv2KpmG",TRUE,0.0188,11,FALSE,0.3344,9
"540",43,"more.than.bachelors","Several times a week","Science Fiction",0,10,"Male","Black",1,"White","Male","GF7TnUEJIr",TRUE,0.0348,12,FALSE,0.6356,1
"541",20,"less.than.bachelors","Several times a month","Comedy",0,10,"Male","White",0,"Hispanic","Female","T0vnVA49MR",FALSE,0.0148,32,FALSE,0,37
"542",37,"bachelors","Several times a month","Science Fiction",0,10,"Male","White",1,"White","Female","ayZjB7cA0W",TRUE,0.15,5,TRUE,0.0444,11
"543",44,"more.than.bachelors","Once a year","Animation",1,10,"Female","Hispanic",1,"White","Male","2ErSK0g6vq",FALSE,0.5056,1,TRUE,0.4796,4
"544",40,"bachelors","Several times a month","Other",0,10,"Male","Black",0,"White","Female","dJgzdXkY9S",FALSE,0.3472,11,FALSE,0.2268,5
"545",19,"less.than.bachelors","Several times a month","Horror",0,10,"Female","White",0,"Hispanic","Female","vcNwY5aMp1",TRUE,0.0892,21,FALSE,0.0824,13
"546",23,"bachelors","Several times a month","Drama",1,10,"Male","Black",0,"Hispanic","Female","zob0HSXZl2",FALSE,0.216,5,TRUE,0.02,27
"547",35,"more.than.bachelors","Several times a week","Action and adventure",1,10,"Male","Black",0,"White","Male","TMuBMzVPUl",TRUE,0.3896,3,TRUE,0.1812,7
"548",22,"bachelors","Several times a week","Horror",0,10,"Male","White",0,"White","Female","3k6xP1Vl19",TRUE,0.0692,12,FALSE,0.0792,18
"549",50,"less.than.bachelors","Several times a month","Action and adventure",1,10,"Male","Black",0,"White","Male","mLAjfVSpay",TRUE,0.3896,4,TRUE,0.2768,12
"550",29,"bachelors","Several times a month","Comedy",0,10,"Female","Hispanic",0,"Hispanic","Female","r0N3HWgw1m",TRUE,0.0904,33,FALSE,0.0612,22
"551",19,"less.than.bachelors","Several times a week","Horror",0,10,"Male","Hispanic",1,"Hispanic","Female","9Gr73FrE0L",TRUE,0.0516,22,FALSE,0.0156,24
"552",20,"less.than.bachelors","Several times a week","Science Fiction",0,10,"Male","Hispanic",0,"White","Male","ddXc8zGlCs",TRUE,0.2048,37,FALSE,0.1928,7
"553",27,"more.than.bachelors","Several times a month","Action and adventure",1,10,"Male","White",0,"White","Male","no9gRE9jjN",TRUE,0.578,7,FALSE,0.19,23
"554",33,"less.than.bachelors","Several times a month","Horror",0,10,"Female","Hispanic",0,"White","Male","mHqCqThdDJ",FALSE,0.4076,4,TRUE,0.2332,13
"555",23,"less.than.bachelors","Several times a week","Other",0,10,"Female","White",0,"Hispanic","Male","dU3mraKUfC",FALSE,0.2056,17,FALSE,0.1412,9
"556",21,"less.than.bachelors","Several times a month","Comedy",0,10,"Male","Hispanic",0,"White","Female","uTnjwZvZpJ",FALSE,0.2368,5,TRUE,8e-04,21
"557",21,"less.than.bachelors","Several times a week","Action and adventure",1,10,"Female","White",0,"White","Male","10ELmTCYUG",TRUE,0.0656,11,FALSE,0.2136,12
"558",45,"more.than.bachelors","Every day","Action and adventure",1,10,"Male","White",0,"White","Male","Uvgku7woZP",TRUE,0.4896,4,TRUE,0.4308,4
"559",29,"bachelors","Several times a month","Comedy",0,10,"Male","White",0,"Hispanic","Female","CdQGqBe3JV",FALSE,0.0828,26,FALSE,0.0336,28
"560",23,"less.than.bachelors","Several times a month","Horror",0,10,"Male","White",0,"White","Female","ZBbtrfl1rj",TRUE,0.028,26,FALSE,0.104,9
"561",20,"less.than.bachelors","Several times a month","Action and adventure",1,10,"Female","White",1,"Hispanic","Female","BVSVWyOPnU",TRUE,0.1224,18,FALSE,0.0572,14
"562",23,"more.than.bachelors","Several times a week","Science Fiction",0,10,"Male","White",0,"Black","Male","pGSCirgyGW",TRUE,0.1372,21,FALSE,0.1648,16
"563",20,"less.than.bachelors","Several times a month","Action and adventure",1,10,"Male","Black",0,"White","Female","FvKToym9tL",FALSE,0.186,10,FALSE,0.056,13
"564",21,"less.than.bachelors","Once a month","Comedy",0,10,"Female","Hispanic",0,"Hispanic","Male","dxw9mNQ84H",TRUE,0.338,7,FALSE,0.0692,19
"565",21,"less.than.bachelors","Once a month","Science Fiction",0,10,"Male","White",1,"White","Female","ggkkcqDs4B",TRUE,0.0572,16,FALSE,0.1716,5
"566",50,"more.than.bachelors","Several times a month","Other",0,10,"Male","White",0,"White","Female","CojjV9tz6U",TRUE,0.322,17,FALSE,0.6076,6
"567",64,"bachelors","Several times a month","Action and adventure",1,10,"Female","White",0,"Black","Male","ZhCqCDFpbc",FALSE,0.2516,8,FALSE,0.1256,20
"568",31,"bachelors","Several times a month","Action and adventure",1,10,"Female","Black",0,"Black","Male","eGPuYQYQUk",TRUE,0.1988,7,FALSE,0.31,2
"569",25,"more.than.bachelors","Every day","Horror",0,10,"Female","White",0,"White","Female","cseqUAoOIQ",TRUE,0.1772,3,TRUE,0.2548,11
"570",35,"more.than.bachelors","Several times a week","Action and adventure",1,10,"Male","White",0,"White","Male","GDXJEfWNvM",TRUE,0.2948,4,TRUE,0.2064,11
"571",19,"less.than.bachelors","Several times a week","Drama",1,10,"Male","White",0,"White","Female","CMOuSSjydi",TRUE,0.0556,10,FALSE,0.1528,7
"572",30,"more.than.bachelors","Several times a week","Science Fiction",0,10,"Female","Hispanic",1,"White","Male","HLKatvUnnm",FALSE,0.216,9,FALSE,0.1836,5
"573",33,"more.than.bachelors","Several times a month","Other",0,10,"Male","White",0,"Hispanic","Female","Uv8kE8o4sU",FALSE,0.0672,16,FALSE,0.312,3
"574",22,"less.than.bachelors","Several times a week","Animation",1,10,"Male","Black",1,"Hispanic","Female","qbJ3BzL548",FALSE,0.1752,4,TRUE,0.4968,1
"575",19,"less.than.bachelors","Every day","Action and adventure",1,10,"Female","White",0,"Black","Female","Me00lcumk0",TRUE,0.4568,12,FALSE,0.1552,17
"576",36,"more.than.bachelors","Several times a week","Action and adventure",1,10,"Male","White",0,"Hispanic","Male","txvG4WC4e1",TRUE,0.3212,7,FALSE,0.154,19
"577",35,"more.than.bachelors","Several times a week","Drama",1,10,"Female","White",0,"White","Female","wQ20gKntYX",TRUE,0.268,9,FALSE,0.5624,1
"578",22,"less.than.bachelors","Several times a month","Other",0,10,"Female","Hispanic",0,"Hispanic","Female","8P1MsqXGov",TRUE,0.2224,4,TRUE,0.0256,8
"579",30,"more.than.bachelors","A few times a year","Comedy",0,10,"Male","Hispanic",1,"White","Female","89FnYEsDw7",FALSE,0.1284,8,FALSE,0.1044,9
"580",20,"less.than.bachelors","Several times a month","Animation",1,10,"Female","White",1,"White","Male","fVLp9M3k3r",TRUE,0.3152,2,TRUE,0.7812,2
"581",29,"bachelors","Several times a week","Horror",0,10,"Male","White",0,"White","Female","rMHnpss7OQ",TRUE,4e-04,29,FALSE,0.0604,17
"582",23,"bachelors","Several times a month","Drama",1,10,"Male","White",0,"White","Female","ZnxhKjD9HO",TRUE,0.172,5,TRUE,0.0492,20
"583",38,"more.than.bachelors","Several times a week","Action and adventure",1,10,"Male","Black",1,"White","Male","SpYP1WieA5",TRUE,0.562,4,TRUE,0.3776,5
"584",50,"bachelors","Several times a week","Science Fiction",0,10,"Female","Black",0,"Hispanic","Male","MslIgvUCSY",FALSE,0.2044,12,FALSE,0.2824,3
"585",24,"bachelors","Several times a month","Comedy",0,10,"Male","White",0,"White","Female","qyiNjBDsy3",TRUE,0.1556,22,FALSE,0,41
"586",31,"bachelors","A few times a year","Historical",0,10,"Female","White",0,"Hispanic","Male","kWV3KBskro",FALSE,0.1992,11,FALSE,0.106,18
"587",29,"less.than.bachelors","Several times a month","Comedy",0,10,"Male","White",0,"Hispanic","Female","MWexoaWxVd",FALSE,0.0596,14,FALSE,0.0392,13
"588",29,"more.than.bachelors","A few times a year","Science Fiction",0,10,"Female","Black",1,"Black","Male","WYvlCAtZre",TRUE,0.2072,6,TRUE,0.1912,2
"589",27,"bachelors","A few times a year","Historical",0,10,"Male","White",0,"White","Female","r3I6icZWNr",TRUE,0.304,1,TRUE,0.0512,28
"590",22,"bachelors","Several times a month","Other",0,10,"Female","White",0,"White","Female","6Juo3GZZ8b",TRUE,0.09,21,FALSE,0.0292,20
"591",57,"less.than.bachelors","A few times a year","Comedy",0,10,"Female","Hispanic",0,"White","Female","mQolbiqiZZ",TRUE,0.322,7,FALSE,0.1584,18
"592",19,"less.than.bachelors","Every day","Horror",0,10,"Female","Hispanic",0,"Hispanic","Female","TZYgVnAiFa",TRUE,0.0832,22,FALSE,0.0748,24
"593",27,"less.than.bachelors","Several times a week","Science Fiction",0,10,"Male","Black",0,"White","Male","4jAXGwD8N7",TRUE,0.2884,16,FALSE,0.0996,8
"594",37,"less.than.bachelors","Several times a week","Science Fiction",0,10,"Male","White",0,"White","Male","BcCAmKpGeN",TRUE,0.1192,21,FALSE,0.1004,19
"595",22,"bachelors","Several times a month","Drama",1,10,"Male","White",0,"White","Female","RBhcyf0fDN",TRUE,0.2768,4,TRUE,0.0972,11
"596",23,"bachelors","Several times a month","Drama",1,8,"Male","White",0,"White","Female","ZnxhKjD9HO",TRUE,0.0012,26,FALSE,0.094,10
"597",21,"less.than.bachelors","Once a month","Action and adventure",0,8,"Female","White",0,"Hispanic","Female","Kj6SjScvuE",TRUE,0.0624,32,FALSE,0.102,35
"598",37,"bachelors","Several times a month","Science Fiction",0,8,"Female","Hispanic",0,"White","Female","ayZjB7cA0W",TRUE,0.078,9,FALSE,0.256,2
"599",50,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Male","White",0,"White","Male","hKJgxWNTD7",TRUE,0.0996,15,FALSE,0.0932,14
"600",21,"less.than.bachelors","Several times a month","Other",0,8,"Female","White",0,"Hispanic","Female","M4zFaiv8ID",TRUE,0.0276,19,FALSE,0.2532,3
"601",35,"more.than.bachelors","Several times a week","Drama",1,8,"Female","White",1,"White","Female","wQ20gKntYX",TRUE,0.0588,16,FALSE,0.3004,16
"602",18,"less.than.bachelors","Several times a month","Action and adventure",0,8,"Male","White",0,"White","Female","dT5gjvvKNp",TRUE,0.0028,12,FALSE,0.0788,11
"603",37,"more.than.bachelors","Several times a week","Drama",1,8,"Male","White",0,"Black","Male","vCCucKLH0Q",TRUE,0.394,11,FALSE,0.2472,15
"604",47,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Male","White",0,"White","Male","KSuFElBEqY",TRUE,0.0684,15,FALSE,0.1196,13
"605",48,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Male","White",0,"White","Male","kYmeksS3Qu",TRUE,0.0752,15,FALSE,0.06,15
"606",31,"more.than.bachelors","Several times a month","Drama",1,8,"Male","Hispanic",0,"White","Female","chIWksfoJv",FALSE,0.088,42,FALSE,0.2728,9
"607",27,"bachelors","Once a month","Drama",1,8,"Male","White",0,"White","Female","Ezkouh5Yxg",TRUE,0.044,9,FALSE,0.104,3
"608",23,"less.than.bachelors","Once a month","Horror",0,8,"Male","White",1,"White","Female","gOxPAfDAZI",TRUE,0.02,21,FALSE,0.1724,6
"609",40,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Male","Black",1,"White","Male","IZxUF8CIuN",TRUE,0.3748,3,TRUE,0.2228,6
"610",21,"less.than.bachelors","Several times a month","Comedy",1,8,"Male","White",0,"White","Female","uTnjwZvZpJ",TRUE,0.1268,9,FALSE,0.0464,11
"611",48,"more.than.bachelors","Several times a month","Drama",1,8,"Male","Hispanic",1,"White","Male","cOtJy01owM",TRUE,0.5704,4,TRUE,0.3488,6
"612",22,"bachelors","Several times a month","Drama",1,8,"Male","White",0,"White","Female","RBhcyf0fDN",TRUE,0,36,FALSE,0.034,24
"613",46,"more.than.bachelors","Every day","Drama",1,8,"Male","White",1,"White","Male","GtHrFhobXI",TRUE,0.2936,8,FALSE,0.3988,3
"614",38,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Female","White",1,"White","Male","SpYP1WieA5",TRUE,0.1244,5,TRUE,0.6024,3
"615",34,"more.than.bachelors","Several times a month","Action and adventure",0,8,"Male","Black",0,"Black","Male","DZAhEvMQCp",TRUE,0.1476,6,TRUE,0.3064,5
"616",22,"less.than.bachelors","Several times a month","Horror",0,8,"Male","Black",0,"White","Female","jwYOz2StS8",FALSE,0.0428,11,FALSE,0.066,13
"617",52,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Male","Hispanic",0,"White","Male","pOFYXgqaXB",TRUE,0.1576,11,FALSE,0.1456,11
"618",21,"less.than.bachelors","Once a month","Comedy",1,8,"Male","Hispanic",0,"Hispanic","Female","gkVGwGRavB",TRUE,0.7076,6,TRUE,0.028,36
"619",40,"bachelors","Several times a month","Other",0,8,"Male","White",0,"White","Female","dJgzdXkY9S",TRUE,0.408,6,TRUE,0.0948,21
"620",50,"less.than.bachelors","Several times a month","Action and adventure",0,8,"Male","White",0,"White","Male","mLAjfVSpay",TRUE,0.0828,36,FALSE,0.0444,32
"621",31,"bachelors","A few times a year","Historical",0,8,"Male","White",0,"Hispanic","Male","kWV3KBskro",TRUE,0.18,20,FALSE,0.0992,21
"622",50,"bachelors","Several times a week","Science Fiction",0,8,"Female","White",1,"Hispanic","Male","MslIgvUCSY",FALSE,0.3372,3,TRUE,0.2128,10
"623",50,"more.than.bachelors","Several times a month","Other",0,8,"Female","Hispanic",0,"White","Female","CojjV9tz6U",TRUE,0.256,31,FALSE,0.2752,30
"624",41,"more.than.bachelors","Once a month","Science Fiction",0,8,"Female","Hispanic",1,"White","Male","e0IL7V6HtV",FALSE,0.3536,3,TRUE,0.236,6
"625",24,"bachelors","Several times a month","Comedy",1,8,"Male","Hispanic",0,"White","Female","qyiNjBDsy3",FALSE,0.3492,7,FALSE,0.2164,11
"626",29,"bachelors","Several times a month","Comedy",1,8,"Male","Black",0,"Hispanic","Female","CdQGqBe3JV",FALSE,0.3336,4,TRUE,0.3044,2
"627",30,"more.than.bachelors","Several times a week","Action and adventure",0,8,"Male","Black",0,"Black","Male","zGt7yvD5Hq",TRUE,0.1548,10,FALSE,0.2824,7
"628",19,"less.than.bachelors","Several times a month","Horror",0,8,"Male","White",0,"White","Female","BiKPsh1GbG",TRUE,0.0312,33,FALSE,0.006,33
"629",33,"more.than.bachelors","Several times a week","Horror",0,8,"Female","Hispanic",0,"White","Male","K6Co3Wwzm9",FALSE,0.5136,1,TRUE,0.6952,2
"630",33,"less.than.bachelors","Several times a month","Horror",0,8,"Male","Hispanic",0,"White","Male","mHqCqThdDJ",TRUE,0.2804,12,FALSE,0.2764,6
"631",20,"less.than.bachelors","Several times a month","Animation",0,8,"Female","Black",0,"White","Male","fVLp9M3k3r",FALSE,0.032,35,FALSE,0.0524,18
"632",20,"less.than.bachelors","Several times a month","Action and adventure",0,8,"Male","Black",0,"Hispanic","Female","BVSVWyOPnU",FALSE,0.0236,22,FALSE,0.0776,11
"633",23,"less.than.bachelors","Several times a week","Other",0,8,"Female","Hispanic",0,"Hispanic","Male","dU3mraKUfC",TRUE,0.3052,3,TRUE,0.1212,19
"634",27,"bachelors","A few times a year","Historical",0,8,"Male","White",0,"White","Female","r3I6icZWNr",TRUE,0.0568,30,FALSE,0.0268,36
"635",37,"less.than.bachelors","Several times a week","Science Fiction",0,8,"Male","White",0,"White","Male","BcCAmKpGeN",TRUE,0.29,13,FALSE,0.0956,20
