participant_id,order,preference (1-7),post_tenure,tenure_units,human (y/n),nf_group (y/n),unrest (y/n),event (y/n),race_RA_1,race_RA_2,gender,Notes,,,manual_diag
3549,11,1,19,Hours,1,0,,0,White,,Female,Lana Del Rey,,,0
3549,12,7,1,Hours,1,0,,0,White,,Female,,,,0
3549,13,2,3,Days,1,0,,0,White,,Male,,,,0
3549,14,4,3,Days,1,0,,0,White,,Male,,,,0
3549,15,6,3,Hours,1,0,,0,White,,Female,Rated the post while reading ,,,0
3549,16,5,21,Hours,1,0,,0,White,,Female,,,,0
3549,17,5,2,Hours,1,0,,0,White,,Female,,,,0
3549,18,3,5,Days,1,1,,0,Asian,,Male,,,,0
3549,19,1,1,Days,1,1,,0,White,,Female,,,,0
3549,20,2,1,Days,1,1,,0,Asian,,Male,,,,0
3549,21,4,3,Days,1,0,,0,White,,Female,,,,0
3549,22,4,7,Days,1,0,,0,Hispanic,,Female,,,,0
3549,23,5,2,Days,1,1,,0,White,,Female,,,,0
3549,24,7,2,Hours,1,1,,0,Asian,,Female,,,,0
3549,25,4,23,Hours,1,0,,0,White,,Female,,,,0
3549,26,2,1,Days,1,1,,0,White,,Female,,,,0
3549,27,2,17,Hours,1,1,,0,White,,Female,,,,0
3549,28,5,1,Days,1,1,,0,Asian,,Female,,,,0
3549,29,5,13,Hours,1,1,,0,Asian,,Male,,,,0
3549,30,6,1,Days,1,0,,0,White,,Female,,,,0
3549,31,2,21,Hours,1,0,,0,White,,Female,,,,0
3549,32,4,2,Hours,1,0,,0,White,,Female,,,,0
3549,33,1,1,Hours,1,0,,0,White,,Female,,,,0
3549,34,2,6,Hours,1,1,,0,Hispanic,,Female,,,,0
3549,35,4,21,Hours,1,1,,0,White,,Female,,,,0
3549,36,1,18,Hours,1,1,,0,Asian,,Male,,,,0
3549,37,3,2,Days,1,0,,0,White,,Female,,,,0
3549,38,6,2,Days,1,0,,0,Asian,,Female,,,,0
3549,39,1,17,Hours,1,1,,0,Asian,,Female,,,,0
3549,40,2,2,Days,1,0,,0,Asian,,Male,,,,0
3549,41,3,2,Days,1,1,,0,Asian,,Male,,,,0
3549,42,5,2,Days,1,0,,0,White,,Female,,,,0
3549,43,4,17,Hours,1,1,,0,Hispanic,White,Female,,,,0
3549,44,5,5,Days,1,1,,0,Asian,,Female,,,,0
3549,45,6,13,Minutes,1,0,,0,White,,Female,,,,0
3549,46,3,3,Days,1,1,,0,Asian,,Female,,,,0
3549,47,1,40,Minutes,1,1,,0,White,,Female,,,,0
3549,48,2,16,Hours,0,0,,0,,,,Windy City Pi Beta Chi Alumnae Club,,,0
3549,49,1,11,Days,0,0,,1,,,,Alacranes Musical,,,0
3549,50,5,4,Hours,1,0,,0,White,,Female,,,,0
3549,51,4,21,Hours,1,1,,0,Asian,,Male,,,,0
3549,52,1,1,Days,1,0,,0,Asian,,Female,,,,0
3549,53,1,2,Days,1,1,,0,White,,Male,,,,0
3549,54,1,16,Hours,0,0,,0,,,,Windy City Pi Beta Chi Alumnae Club,,,0
3549,55,1,19,Hours,1,1,,0,,,Female,Dog profile pic,,,0
3549,56,3,21,Hours,1,1,,0,White,,Male,,,,0
3549,57,1,1,Hours,1,0,,0,White,,Female,,,,0
3549,58,2,3,Hours,1,1,,0,Asian,,Female,,,,0
3549,59,3,16,Hours,1,1,,0,White,,Male,,,,0
3549,60,1,21,Hours,1,0,,0,White,,Female,,,,0
3310,1,1,1,Days,1,0,,0,White,,Male,,,,0
3310,2,1,3,Minutes,1,0,,0,White,,Female,,,,0
3310,3,3,17,Minutes,1,0,,0,White,,Female,,,,0
3310,4,3,8,Minutes,1,0,,0,White,,Male,,,,0
3310,5,5,21,Minutes,1,0,,0,White,,Male,,,,0
3310,6,4,1,Years,1,0,,0,White,,Male,,,,0
3310,7,6,4,Minutes,1,0,,0,White,Hispanic,Female,,,,0
3310,8,5,51,Minutes,1,0,,0,White,,Female,,,,0
3310,9,4,1,Days,0,0,,0,,,,Suggested BuzzFeed Rewind,,,0
3310,10,5,2,Days,1,0,,0,White,,Female,,,,0
3310,11,7,4,Minutes,1,0,,0,White,,Male,,,,0
3310,12,1,2,Days,1,0,,0,Black or African American,,Male,,,,0
3310,13,4,4,Minutes,1,0,,0,White,,Male,,,,0
3310,14,4,1,Days,0,0,,0,,,,Suggested Chicago Tribune,,,0
3310,15,1,3,Days,1,0,,0,White,,Female,,,,0
3310,16,1,4,Minutes,1,0,,0,Black or African American,,Male,,,,0
3310,17,2,4,Minutes,0,1,,0,,,,Mister3times Comedy page,,,0
3310,18,2,2,Days,1,0,,0,White,,Male,,,,0
3310,19,3,5,Hours,0,0,,0,,,,WGN TV,,,0
3310,20,1,7,Hours,1,0,,0,White,,Female,,,,0
3310,21,1,44,Minutes,0,0,,0,,,,Backstage page,,,0
3310,22,1,7,Minutes,1,1,,0,Black or African American,,Male,have seen this post already,,,0
3310,23,6,3,Days,0,0,,0,,,,Suggested Eater,,,0
3310,24,7,2,Days,1,0,,0,White,,Female,,,,0
3310,25,4,3,Days,1,0,,0,White,,Male,,,,0
3310,26,5,37,Minutes,1,0,,0,White,Hispanic,Female,,,,0
3310,27,5,2,Days,1,0,,0,White,,Male,,,,0
3310,28,5,20,Hours,0,0,,0,,,,Suggested WGN Morning News,,,0
3310,29,1,25,Minutes,1,0,,0,White,,Female,,,,0
3310,30,5,3,Hours,1,0,,0,Hispanic,,Male,,,,0
3310,31,3,3,Hours,1,0,,0,White,Hispanic,Female,,,,0
3310,32,1,1,Days,0,0,,0,,,,Suggested: Smart is the New Sexy,,,0
3310,33,6,3,Days,1,0,,0,White,,Female,,,,0
3310,34,1,1,Hours,0,0,,0,,,,Mumford and Sons page,,,0
3310,35,5,3,Days,1,0,,0,White,,Male,,,,0
3310,36,5,2,Days,0,0,,0,,,,Suggested WGN TV,,,0
3310,37,4,2,Hours,1,0,,0,White,,Female,,,,0
3310,38,2,4,Hours,1,0,,0,White,,Male,,,,0
3310,39,3,2,Days,1,0,,0,White,,Male,,,,0
3310,40,2,2,Days,0,0,,0,,,,Suggested Food52,,,0
3310,41,1,2,Days,1,0,,0,,,,A couple using the same facebook account,,,0
3310,42,3,3,Hours,1,0,,0,White,,Male,,,,0
3310,43,2,2,Minutes,1,0,,0,White,,Male,,,,0
3310,44,5,3,Days,1,0,,0,White,,Male,,,,0
3310,45,2,2,Hours,1,0,,0,White,,Male,,,,0
3310,46,1,3,Days,1,0,,0,White,,Female,,,,0
3310,47,1,54,Minutes,1,1,,0,White,,Female,,,,0
3310,48,4,2,Days,0,0,,0,,,,Suggested HuffPost,,,0
3310,49,1,2,Days,1,0,,0,White,,Male,,,,0
3310,50,1,3,Hours,1,0,,0,White,,Male,,,,0
3310,51,1,2,Days,1,0,,0,White,,Male,,,,0
3310,52,5,4,Hours,1,0,,0,White,,Male,,,,0
3310,53,1,57,Minutes,1,1,,0,White,,Male,Seen this post before,,,0
3310,54,5,3,Days,0,0,,0,,,,Suggested Eater,,,0
3310,55,2,27,Minutes,0,0,,0,,,,Backstage page,,,0
3310,56,1,58,Minutes,1,1,,0,White,,Female,,,,0
3310,57,4,7,Hours,0,0,,0,,,,The Beatles page,,,0
3310,58,2,3,Days,0,0,,0,,,,Suggested Curbed Chicago,,,0
3310,59,1,54,Minutes,1,0,,0,White,,Female,,,,0
3310,60,5,3,Hours,0,0,,0,,,,Pusheen page,,,0
8023,1,6,1,Hours,1,0,,0,White,,Female,,,,0
8023,2,5,46,Minutes,0,0,,0,,,,,,,0
8023,3,4,1,Hours,1,0,,0,White,,Female,,,,0
8023,4,6,3,Hours,1,1,,0,White,,Male,,,,0
8023,5,7,2,Hours,1,0,,0,White,,Female,,,,0
8023,6,3,1,Hours,1,0,,0,White,,Female,,,,0
8023,7,4,3,Hours,0,0,,0,,,,,,,0
8023,8,4,18,Hours,0,0,,0,,,,Suggested Post,,,0
8023,9,6,1,Hours,0,0,,0,,,,,,,0
8023,10,6,40,Minutes,0,0,,0,,,,,,,0
8023,11,4,4,Hours,1,0,,0,White,,Male,,,,0
8023,12,3,32,Minutes,1,0,,0,White,,Female,,,,0
8023,13,2,14,Hours,0,0,,0,,,,Suggested Post,,,0
8023,14,5,19,Minutes,0,0,,0,,,,,,,0
8023,15,4,2,Hours,0,0,,0,,,,,,,0
8023,16,2,2,Hours,0,0,,0,,,,,,,0
8023,17,4,1,Hours,0,0,,0,,,,,,,0
8023,18,6,3,Hours,1,0,,0,Hispanic,,Female,,,,0
8023,19,4,1,Hours,1,0,,0,White,,Male,,,,0
8023,20,6,5,Hours,0,0,,0,,,,,,,0
8023,21,3,4,Hours,1,0,,0,White,,Male,,,,0
8023,22,5,2,Minutes,0,0,,0,,,,,,,0
8023,23,6,34,Minutes,1,0,,0,White,,Male,,,,0
8023,24,3,10,Minutes,1,0,,0,White,,Male,,,,0
8023,25,6,1,Hours,1,0,,0,White,,Female,,,,0
8023,26,5,2,Hours,0,0,,0,,,,,,,0
8023,27,2,1,Hours,1,0,,0,White,,Female,,,,0
8023,28,2,54,Minutes,1,0,,0,White,,Female,,,,0
8023,29,4,1,Hours,1,0,,0,White,,Female,,,,0
8023,30,7,4,Hours,1,0,,0,Hispanic,,Female,,,,0
8023,31,4,4,Hours,0,0,,0,,,,,,,0
8023,32,2,1,Hours,1,0,,0,White,,Male,,,,0
8023,33,1,1,Days,0,0,,0,,,,,,,0
8023,34,6,1,Hours,0,0,,0,,,,,,,0
8023,35,4,1,Hours,0,0,,0,,,,,,,0
8023,36,4,3,Hours,0,0,,0,,,,,,,0
8023,37,5,2,Hours,1,0,,0,White,,Female,Bundled Post - link shared by two people grouped into one post,,,0
8023,38,2,3,Days,0,1,,0,,,,,,,0
8023,39,4,15,Hours,1,0,,0,White,,Female,,,,0
8023,40,1,15,Hours,1,0,,0,White,,Female,,,,0
8023,41,6,13,Hours,1,0,,0,White,,Female,,,,0
8023,42,2,13,Hours,1,0,,0,White,,Female,,,,0
8023,43,6,16,Hours,0,0,,0,,,,,,,0
8023,44,6,16,Hours,1,0,,0,Asian,,Female,,,,0
8023,45,6,12,Hours,1,0,,0,White,,Female,,,,0
8023,46,6,16,Hours,1,0,,0,White,,Female,,,,0
8023,47,5,17,Hours,1,0,,0,Hawaiian Native or Pacific Islander,,Female,,,,0
8023,48,6,16,Hours,0,0,,0,,,,,,,0
8023,49,2,16,Hours,1,0,,0,White,,Female,,,,0
8023,50,4,15,Hours,1,0,,0,White,,Female,,,,0
8023,51,3,17,Hours,1,0,,0,White,,Male,,,,0
8023,52,7,17,Hours,1,0,,0,White,,Male,,,,0
8023,53,5,18,Hours,0,0,,0,,,,,,,0
8023,54,4,18,Hours,1,0,,0,White,,Female,,,,0
8023,55,3,17,Hours,0,0,,0,,,,,,,0
8023,56,2,18,Hours,1,0,,0,White,,Male,,,,0
8023,57,3,19,Hours,1,0,,0,White,,Female,,,,0
8023,58,3,19,Hours,1,0,,0,White,,Female,,,,0
8023,59,4,1,Days,1,0,,0,White,,Female,,,,0
8023,60,3,1,Days,1,0,,0,White,,Male,,,,0
6777,1,5,,,1,0,,0,hispanic,,female,content isn't available,,,0
6777,2,7,,,1,0,,0,hispanic,,female,,,,0
6777,3,6,19,Hours,1,0,,0,hispanic,,female,,,,0
6777,4,7,,,1,0,,0,hispanic,,female,,,,0
6777,5,2,,,1,0,,0,hispanic,,female,,,,0
6777,6,7,,,1,0,,0,hispanic,,female,,,,0
6777,7,4,8,Hours,1,0,,0,hispanic,,female,,,,0
6777,8,4,,,0,1,,0,,,,,,,0
6777,9,4,,,1,0,,0,hispanic,,female,,,,0
6777,10,5,,,0,1,,0,,,,,,,0
6777,11,4,,,1,0,,0,hispanic,,female,,,,0
6777,12,7,,,1,0,,0,hispanic,,female,,,,0
6777,13,1,,,1,0,,0,hispanic,,male,,,,0
6777,14,6,,,1,0,,0,hispanic,,female,,,,0
6777,15,7,3,hours,1,0,,0,hispanic,,female,,,,0
6777,16,4,2,hours,1,0,,0,hispanic,,female,,,,0
6777,17,1,,,1,0,,0,hispanic,,female,unavailable,,,0
6777,18,2,,,1,0,,0,hispanic,,female,,,,0
6777,19,5,,,1,0,,0,hispanic,,female,,,,0
6777,20,5,,,1,0,,0,hispanic,,female,,,,0
6777,21,7,2,minutes,0,1,,0,,,,,,,0
6777,22,7,1,hours,1,0,,0,hispanic,,female,,,,0
6777,23,3,2,hours,1,0,,0,hispanic,,female,,,,0
6777,24,3,,,1,0,,0,hispanic,,female,,,,0
6777,25,2,,,1,0,,0,hispanic,,female,,,,0
6777,26,4,3,days,1,0,,0,hispanic,,female,,,,0
6777,27,1,,,1,0,,0,hispanic,,male,,,,0
6777,28,5,4,hours,0,1,,0,,,,,,,0
6777,29,6,,,0,1,,0,,,,,,,0
6777,30,6,,,1,0,,0,hispanic,,female,,,,0
6777,31,4,,,1,0,,0,hispanic,,female,,,,0
6777,32,7,2,hours,1,0,,0,hispanic,,female,,,,0
6777,33,5,3,hours,1,0,,0,hispanic,,female,,,,0
6777,34,5,,,1,0,,0,hispanic,,female,,,,0
6777,35,5,14,days,1,0,,0,hispanic,,female,,,,0
6777,36,6,,,1,0,,0,hispanic,,female,,,,0
6777,37,7,,,0,1,,0,,,,,,,0
6777,38,4,,,1,0,,0,hispanic,,female,,,,0
6777,39,5,,,1,0,,0,hispanic,,female,,,,0
6777,40,6,7,minutes,1,0,,0,hispanic,,female,,,,0
6777,41,5,,,1,0,,0,hispanic,,female,,,,0
6777,42,7,8,minutes,1,0,,0,hispanic,,male,,,,0
6777,43,7,,,1,1,,0,white,,female,,,,0
6777,44,6,,,1,0,,0,hispanic,,female,,,,0
6777,45,2,12,minutes,1,0,,0,hispanic,,female,,,,0
6777,46,6,,,1,0,,0,hispanic,,female,,,,0
6777,47,6,,,1,0,,0,hispanic,,female,,,,0
6777,48,6,3,hours,1,0,,0,hispanic,,female,,,,0
6777,49,5,,,1,0,,0,hispanic,,male,,,,0
6777,50,4,,,1,0,,0,hispanic,,female,,,,0
6777,51,6,4,minutes,1,0,,0,hispanic,,male,,,,0
6777,52,5,,,1,0,,0,hispanic,,male,,,,0
6777,53,1,,,0,1,,0,,,,,,,0
6777,54,5,,,1,0,,0,hispanic,,female,,,,0
6777,55,2,,,0,1,,0,,,,,,,0
6777,56,6,1,hours,1,0,,0,white,,female,,,,0
6777,57,4,,,0,1,,0,,,,,,,0
6777,58,7,,,1,0,,0,white,,male,,,,0
6777,59,7,24,minutes,1,1,,0,hispanic,,female,,,,0
6777,60,7,,,1,0,,0,hispanic,,female,,,,0
2857,1,1,1,hours,1,0,,0,hispanic,,female,,,,0
2857,2,2,19,hours,1,0,,0,asian,,female,,,,0
2857,3,1,16,hours,0,1,,0,,,,,,,0
2857,4,2,,,1,0,,0,hispanic,,female,,,,0
2857,5,1,21,hours,1,0,,0,hispanic,,female,,,,0
2857,6,3,,,1,0,,0,white,,female,,,,0
2857,7,1,,,1,0,,0,hispanic,,female,,,,0
2857,8,2,21,hours,1,0,,0,hispanic,,female,,,,0
2857,9,1,16,hours,1,0,,0,asian,,female,,,,0
2857,10,1,23,hours,1,1,,0,asian,,female,,,,0
2857,11,2,3,hours,1,0,,0,asian,,female,,,,0
2857,12,2,4,minutes,1,0,,0,asian,,female,,,,0
2857,13,1,1,hours,1,0,,0,white,,female,,,,0
2857,14,1,,,0,1,,0,,,,,,,0
2857,15,1,12,hours,1,0,,0,hispanic,,female,,,,0
2857,16,1,16,hours,1,1,,0,white,,female,,,,0
2857,17,1,3,hours,1,0,,0,asian,,female,,,,0
2857,18,1,,,1,0,,0,asian,,female,,,,0
2857,19,1,,,0,1,,0,,,,,,,0
2857,20,1,,,1,1,,0,white,,female,,,,0
2857,21,1,20,hours,1,0,,0,hispanic,,female,,,,0
2857,22,1,7,minutes,0,1,,0,,,,,,,0
2857,23,1,57,minutes,0,1,,0,,,,,,,0
2857,24,1,,,1,0,,0,hispanic,,female,,,,0
2857,25,1,,,0,1,,0,,,,,,,0
2857,26,1,,,1,0,,0,asian,,male,,,,0
2857,27,1,3,hours,1,0,,0,hispanic,,female,,,,0
2857,28,1,,,0,1,,0,,,,,,,0
2857,29,1,,,1,0,,0,hispanic,,female,,,,0
2857,30,3,,,9,1,,9,,,,,,,0
2857,31,1,23,hours,0,1,,0,,,,,,,0
2857,32,1,23,hours,0,1,,0,,,,,,,0
2857,33,1,13,hours,0,1,,0,,,,,,,0
2857,34,1,14,hours,0,1,,0,,,,,,,0
2857,35,1,,,0,1,,0,,,,,,,0
2857,36,2,4,hours,0,1,,0,,,,,,,0
2857,37,1,,,1,0,,0,asian,,female,,,,0
2857,38,1,,,1,0,,0,white,,male,,,,0
2857,39,1,,,1,0,,0,white,,female,,,,0
2857,40,1,6,hours,0,1,,0,,,,,,,0
2857,41,1,,,1,0,,0,white,,female,,,,0
2857,42,1,,,0,1,,0,,,,,,,0
2857,43,1,27,minutes,1,0,,0,white,,female,,,,0
2857,44,1,1,hours,1,0,,0,white,,female,,,,0
2857,45,1,,,1,0,,0,asian,,male,,,,0
2857,46,1,20,hours,1,0,,0,white,,male,,,,0
2857,47,1,,,0,1,,0,,,,,,,0
2857,48,1,,,1,0,,0,white,,female,,,,0
2857,49,1,,,1,0,,0,black or African American,,female,,,,0
2857,50,1,23,minutes,1,0,,0,black or African American,,female,,,,0
2857,51,1,7,hours,1,0,,0,asian,,female,,,,0
2857,52,1,46,minutes,1,0,,0,white,,female,,,,0
2857,53,1,,,1,0,,0,white,,female,,,,0
2857,54,1,,,1,0,,0,white,,female,,,,0
2857,55,1,,,1,0,,0,asian,,female,,,,0
2857,56,1,,,1,0,,0,white,,female,,,,0
2857,57,1,,,1,0,,0,white,,female,,,,0
2857,58,1,,,1,0,,0,white,,female,,,,0
2857,59,2,,,0,1,,0,,,,,,,0
2857,60,1,,,1,0,,0,white,,male,,,,0
2168,1,1,13,hours,1,1,,0,white,,female,,,,0
2168,2,1,23,hours,1,0,,0,white,,female,,,,0
2168,3,3,4,minutes,0,1,,0,,,,,,,0
2168,4,2,3,hours,0,1,,0,,,,,,,0
2168,5,5,,,0,1,,0,,,,,,,0
2168,6,5,54,minutes,0,1,,0,,,,,,,0
2168,7,1,1,minutes,1,0,,0,,,,unidentifiable,,,0
2168,8,4,38,minutes,1,0,,0,hispanic,,female,,,,0
2168,9,3,,,1,0,,0,hispanic,,female,,,,0
2168,10,1,,,0,1,,0,,,,,,,0
2168,11,1,,,1,0,,0,hispanic,,male,,,,0
2168,12,6,1,hours,1,0,,0,hispanic,,male,,,,0
2168,13,3,16,hours,1,1,,0,black or African American,,female,,,,0
2168,14,4,1,hours,1,1,,0,black or African American,,female,,,,0
2168,15,1,,,0,1,,0,,,,,,,0
2168,16,1,15,hours,1,0,,0,white,,male,,,,0
2168,17,1,6,hours,1,0,,0,hispanic,,female,,,,0
2168,18,2,7,hours,1,0,,0,white,,female,,,,0
2168,19,2,3,hours,0,1,,0,,,,,,,0
2168,20,1,,,0,1,,0,,,,,,,0
2168,21,1,,,0,1,,0,,,,,,,0
2168,22,1,,,1,0,,0,asian,,male,,,,0
2168,23,6,,,0,1,,0,,,,,,,0
2168,24,1,,,1,1,,0,hispanic,,female,,,,0
2168,25,1,20,hours,1,0,,0,white,,male,,,,0
2168,26,2,,,0,1,,0,,,,,,,0
2168,27,1,,,1,0,,0,,,,unidentifiable,,,0
2168,28,2,4,hours,0,1,,0,,,,,,,0
2168,29,3,,,1,1,,0,asian,,female,,,,0
2168,30,4,,,0,1,,0,,,,,,,0
2168,31,1,,,0,1,,0,,,,,,,0
2168,32,1,,,0,1,,0,,,,,,,0
2168,33,2,,,1,0,,0,white,,female,,,,0
2168,34,1,,,1,0,,0,asian,,male,,,,0
2168,35,1,,,1,0,,0,white,,female,,,,0
2168,36,1,,,0,1,,0,,,,,,,0
2168,37,1,2,hours,0,1,,0,,,,,,,0
2168,38,1,2,hours,0,1,,0,,,,,,,0
2168,39,1,,,1,0,,0,asian,,male,,,,0
2168,40,1,15,minutes,1,1,,0,hispanic,,male,,,,0
2168,41,3,,,0,1,,0,,,,suggested,,,0
2168,42,2,,,1,0,,0,white,,female,,,,0
2168,43,5,3,hours,0,1,,0,,,,,,,0
2168,44,5,4,hours,1,1,,0,black or African American,,female,,,,0
2168,45,5,22,hours,0,1,,0,,,,,,,0
2168,46,1,,,0,1,,0,,,,,,,0
2168,47,1,2,Hours,1,0,,0,white,,female,,,,0
2168,48,4,17,minutes,1,1,,0,white,,male,,,,0
2168,49,3,,,1,0,,0,white,,female,,,,0
2168,50,1,1,hours,1,0,,0,white,,female,,,,0
2168,51,1,,,0,1,,0,,,,,,,0
2168,52,4,13,hours,0,1,,0,,,,,,,0
2168,53,1,,,1,1,,0,white,,male,,,,0
2168,54,1,19,hours,1,0,,0,hispanic,,male,,,,0
2168,55,1,2,hours,1,0,,0,hispanic,,female,,,,0
2168,56,1,,,0,1,,0,,,,suggested,,,0
2168,57,1,,,1,0,,0,hispanic,,female,,,,0
2168,58,2,,,0,1,,0,,,,,,,0
2168,59,1,,,1,0,,0,white,,male,,,,0
2168,60,1,,,0,1,,0,,,,,,,0
5402,1,3,12,Minutes,1,0,,0,Black or African American,,Female,,,,0
5402,2,3,1,Hours,1,0,,,Hispanic,,Male,his own post,,,0
5402,3,7,15,Hours,1,0,,,Hispanic,,Male,his own post,,,0
5402,4,6,2,Days,1,0,,0,Hispanic,,Male,his own post,,,0
5402,5,7,2,Days,1,0,,0,Hispanic,,Male,his own post,,,0
5402,6,6,1,Hours,1,0,,0,Black or African American,,Female,,,,0
5402,7,7,2,Days,1,0,,0,Hispanic,,Male,his own post,,,0
5402,8,,,,,,,,,,,,,,0
5402,9,,,,,,,,,,,,,,0
5402,10,,,,,,,,,,,,,,0
5402,11,,,,,,,,,,,,,,0
5402,12,,,,,,,,,,,,,,0
5402,13,,,,,,,,,,,,,,0
5402,14,,,,,,,,,,,,,,0
5402,15,,,,,,,,,,,,,,0
5402,16,,,,,,,,,,,,,,0
5402,17,,,,,,,,,,,,,,0
5402,18,,,,,,,,,,,,,,0
5402,19,,,,,,,,,,,,,,0
5402,20,,,,,,,,,,,,,,0
5402,21,,,,,,,,,,,,,,0
5402,22,,,,,,,,,,,,,,0
5402,23,,,,,,,,,,,,,,0
5402,24,,,,,,,,,,,,,,0
5402,25,,,,,,,,,,,,,,0
5402,26,,,,,,,,,,,,,,0
5402,27,,,,,,,,,,,,,,0
5402,28,,,,,,,,,,,,,,0
5402,29,,,,,,,,,,,,,,0
5402,30,,,,,,,,,,,,,,0
5402,31,,,,,,,,,,,,,,0
5402,32,,,,,,,,,,,,,,0
5402,33,,,,,,,,,,,,,,0
5402,34,,,,,,,,,,,,,,0
5402,35,,,,,,,,,,,,,,0
5402,36,,,,,,,,,,,,,,0
5402,37,,,,,,,,,,,,,,0
5402,38,,,,,,,,,,,,,,0
5402,39,,,,,,,,,,,,,,0
5402,40,,,,,,,,,,,,,,0
5402,41,,,,,,,,,,,,,,0
5402,42,,,,,,,,,,,,,,0
5402,43,,,,,,,,,,,,,,0
5402,44,,,,,,,,,,,,,,0
5402,45,,,,,,,,,,,,,,0
5402,46,,,,,,,,,,,,,,0
5402,47,,,,,,,,,,,,,,0
5402,48,,,,,,,,,,,,,,0
5402,49,,,,,,,,,,,,,,0
5402,50,,,,,,,,,,,,,,0
5402,51,,,,,,,,,,,,,,0
5402,52,,,,,,,,,,,,,,0
5402,53,,,,,,,,,,,,,,0
5402,54,,,,,,,,,,,,,,0
5402,55,,,,,,,,,,,,,,0
5402,56,,,,,,,,,,,,,,0
5402,57,,,,,,,,,,,,,,0
5402,58,,,,,,,,,,,,,,0
5402,59,,,,,,,,,,,,,,0
5402,60,,,,,,,,,,,,,,0
3573,1,7,22,Hours,1,1,,0,Asian,,Female,,,,0
3573,2,2,26,Minutes,1,1,,0,White,,Female,,,,0
3573,3,6,11,Hours,1,0,,0,White,,Female,,,,0
3573,4,5,1,Hours,0,0,,0,,,,,,,0
3573,5,3,24,Minutes,0,0,,0,,,,,,,0
3573,6,3,4,Hours,1,1,,0,White,,Female,,,,0
3573,7,5,5,Hours,0,0,,0,,,,,,,0
3573,8,7,22,Hours,1,1,,0,White,,Female,,,,0
3573,9,2,1,Hours,0,0,,0,,,,,,,0
3573,10,3,33,Minutes,0,0,,0,,,,,,,0
3573,11,1,3,Hours,1,1,,0,Asian,,Male,,,,0
3573,12,2,34,Minutes,1,0,,0,White,,Male,Politician's Page,,,0
3573,13,2,23,Hours,1,1,,0,Asian,,Male,,,,0
3573,14,2,22,Hours,1,1,,0,White,,Male,,,,0
3573,15,3,23,Hours,1,1,,0,Asian,,Male,,,,0
3573,16,4,22,Hours,1,1,,0,White,,Female,,,,0
3573,17,1,23,Hours,1,1,,0,White,,Female,,,,0
3573,18,3,22,Hours,1,1,,0,Asian,,Male,"FB didn't want to load more content, so we reloaded the page here",,,0
3573,19,6,22,Hours,1,1,,0,Asian,,Female,,,,0
3573,20,6,2,Days,1,0,,0,White,,Female,,,,0
3573,21,2,1,Hours,1,0,,0,White,,Male,Politician's Page,,,0
3573,22,4,1,Hours,0,0,,0,,,,,,,0
3573,23,6,11,Hours,1,0,,0,White,,Female,,,,0
3573,24,4,49,Minutes,1,0,,0,Asian,,Male,Politician's Page,,,0
3573,25,2,55,Minutes,1,1,,0,White,,Female,,,,0
3573,26,6,1,Hours,0,0,,0,,,,,,,0
3573,27,4,3,Hours,0,0,,0,,,,,,,0
3573,28,6,2,Hours,1,0,,0,Asian,,Male,Politician's Page,,,0
3573,29,1,15,Hours,0,0,,0,,,,Suggested Post,,,0
3573,30,3,3,Hours,1,0,,0,White,,Male,Politician's Page,,,0
3573,31,5,1,Days,1,1,,0,Asian,,Male,,,,0
3573,32,2,1,Hours,0,0,,0,,,,,,,0
3573,33,1,1,Hours,1,1,,0,Asian,Black or African American,Female,,,,0
3573,34,5,3,Days,0,0,,0,,,,Suggested Post,,,0
3573,35,3,1,Hours,1,1,,0,Black or African American,,Female,,,,0
3573,36,1,3,Days,1,1,,0,White,,Female,,,,0
3573,37,6,11,Days,1,1,,0,Black or African American,,Male,friend commented on post,,,0
3573,38,6,18,Hours,1,1,,0,Asian,,Female,,,,0
3573,39,2,3,Hours,0,0,,0,,,,,,,0
3573,40,1,3,Days,0,0,,0,,,,Suggested Post,,,0
3573,41,4,5,Hours,0,0,,0,,,,,,,0
3573,42,6,2,Hours,0,0,,0,,,,,,,0
3573,43,2,32,Minutes,1,0,,0,White,,Male,Politician's Page,,,0
3573,44,1,4,Days,1,0,,0,,,,Suggested Post - Celebrity's Page,,,0
3573,45,3,17,Minutes,0,0,,0,,,,,,,0
3573,46,6,1,Hours,1,0,,0,Asian,,Female,,,,0
3573,47,1,46,Minutes,1,1,,0,White,,Female,,,,0
3573,48,3,1,Days,0,0,,0,,,,,,,0
3573,49,2,3,Hours,1,0,,0,White,,Female,Politician's Page,,,0
3573,50,6,4,Hours,0,0,,0,,,,,,,0
3573,51,1,8,Days,0,0,,0,,,,Suggested Post,,,0
3573,52,4,1,Days,1,1,,0,Asian,,Male,,,,0
3573,53,2,18,Hours,1,1,,0,White,,Female,,,,0
3573,54,4,3,Minutes,0,0,,0,,,,,,,0
3573,55,5,2,Hours,0,0,,0,,,,,,,0
3573,56,2,5,Hours,0,0,,0,,,,,,,0
3573,57,6,19,Hours,0,0,,0,,,,Suggested Post,,,0
3573,58,4,2,Days,0,0,,0,,,,,,,0
3573,59,5,2,Hours,1,0,,0,White,,Female,Friend shared a memory,,,0
3573,60,2,3,Hours,0,0,,0,,,,,,,0
5130,1,7,3,Hours,1,0,,0,Black or African American,,Female,Loved it,,,0
5130,2,4,16,Hours,1,0,,0,Black or African American,,Female,Celebrity page,,,0
